1320,056996374863; 1306,9621490986053
1326,3258991247983; 1308,9912479831248
1329,8538083509482; 1310,7647850550895
1335,0497579309038; 1313,0116017097655
1340,245767291106; 1315,2727417115161
1345,4419261019245; 1317,5696900809533
1350,8305235044288; 1320,7857358290769
1355,835020866767; 1322,3497903317975
1361,031448688695; 1324,7111937630702
1366,2280259612396; 1327,1084055620297
1371,424154881935; 1329,3981922579296
1376,6216288581777; 1332,0102542630082
1381,8172496467773; 1334,178292508774
1387,0147535131437; 1336,7975161873896
1392,211659577044; 1339,2735063952596
1397,4076486546626; 1341,5297866899668
1402,606846650516; 1344,554923793715
1407,3917229914114; 1347,9906273457154
1413,0034804059544; 1350,1829661913762
1428,5966376317156; 1358,1953293756294
1433,7945898499308; 1360,921978157305
1438,8153534173566; 1363,5590910747023
1443,4216684012376; 1365,1375666180056
1449,482535630967; 1371,1051386449699
1454,5903143289413; 1372,7667525173936
1459,7901197347996; 1375,937425058382
1464,9914196468221; 1379,4661812762354
1470,1916136242833; 1382,7299555732086
1475,3937803498807; 1386,4664003236442
1480,5961861964643; 1390,2601384623779
1485,7965296245416; 1393,5597211270378
1491,0011174501246; 1397,8762614339948
1496,1543169801637; 1401,1774634259734
1506,6057345491504; 1408,6344102524508
1511,809425671035; 1412,7361003532887
1520,0210243980805; 1418,343263461552
1525,9155263479759; 1422,1974621879979
1531,2010616090815; 1427,0801792174038
1536,4041549285007; 1431,0386358474955
1541,6073379182894; 1435,0185774981994
1546,8113877216533; 1439,206207681485
1550,2356493969785; 1443,7433891734674
1554,4214410055702; 1447,475875408821
1570,4811372241716; 1461,8295398362036
1575,6885646114658; 1466,8264391292046
1580,8942464155607; 1471,405096687627
1584,4605826062898; 1475,2792161898353
1588,8621656766113; 1478,8068399236652
1594,152775782481; 1484,9054897584797
1597,47033436728; 1488,981715865495
